
238,267,255,50.00
241,267,255,50.00
244,267,255,50.00
246,267,255,50.00
249,267,255,50.00
251,267,255,50.00
254,267,255,50.00
256,267,255,50.00
259,267,255,50.00
262,267,255,50.00
264,267,255,50.00
267,267,255,50.00
269,267,255,50.00
272,267,255,50.00
275,267,255,50.00
277,267,255,50.00
280,267,255,50.00
282,267,255,50.00
285,267,255,50.00
288,267,255,50.00
290,267,255,50.00
293,267,255,50.00
296,267,255,50.00
298,267,255,50.00
301,267,255,50.00
304,267,255,50.00
306,267,255,50.00
309,267,255,50.00
312,267,255,50.00
314,186,255,50.00
317,186,255,50.00
319,186,255,50.00
322,186,255,50.00
325,186,255,50.00
327,186,255,50.00
330,186,255,50.00
332,186,255,50.00
335,186,255,50.00
338,186,255,50.00
341,186,255,50.00
343,186,255,50.00
346,186,255,50.00
348,186,255,50.00
351,186,255,50.00
354,186,255,50.00
356,186,255,50.00
359,186,255,50.00
362,186,255,50.00
364,186,255,50.00
367,186,255,50.00
370,186,255,50.00
372,186,255,50.00
375,186,255,50.00
378,186,255,50.00
380,186,255,50.00
383,186,255,50.00
386,186,255,50.00
388,186,255,50.00
391,186,255,50.00
394,186,255,50.00
396,104,-85,50.00
399,104,-85,50.00
402,104,-85,50.00
404,104,-85,50.00
407,104,-85,50.00
409,104,-85,50.00
412,104,-85,50.00
414,104,-85,50.00
417,104,-85,50.00
419,104,-85,50.00
421,104,-85,50.00
423,104,-85,50.00
426,104,-85,50.00
428,104,-85,50.00
430,104,-85,50.00
432,104,-85,50.00
434,104,-85,50.00
436,104,-85,50.00
438,104,-85,50.00
440,104,-85,50.00
442,104,-85,50.00
444,104,-85,50.00
446,104,-85,50.00
447,104,-85,50.00
449,104,-85,50.00
451,104,-85,50.00
452,104,-85,50.00
454,104,-85,50.00
456,104,-85,50.00
457,104,-85,50.00
459,104,-85,50.00
460,40,-187,50.00
461,40,-187,50.00
463,40,-187,50.00
464,40,-187,50.00
465,40,-187,50.00
466,40,-187,50.00
468,40,-187,50.00
469,40,-187,50.00
470,40,-187,50.00
471,40,-187,50.00
472,40,-187,50.00
473,40,-187,50.00
474,40,-187,50.00
475,40,-187,50.00
476,40,-187,50.00
477,40,-187,50.00
478,40,-187,50.00
479,40,-187,50.00
479,40,-187,50.00
480,40,-187,50.00
481,40,-187,50.00
482,40,-187,50.00
483,40,-187,50.00
483,40,-187,50.00
484,40,-187,50.00
484,40,-187,50.00
485,40,-187,50.00
485,40,-187,50.00
486,40,-187,50.00
486,40,-187,50.00
486,40,-187,50.00
487,13,-83,50.00
487,13,-83,50.00
487,13,-83,50.00
487,13,-83,50.00
487,13,-83,50.00
487,13,-83,50.00
488,13,-83,50.00
488,13,-83,50.00
488,13,-83,50.00
488,13,-83,50.00
488,13,-83,50.00
488,13,-83,50.00
488,13,-83,50.00
488,13,-83,50.00
488,13,-83,50.00
487,13,-83,50.00
487,13,-83,50.00
487,13,-83,50.00
487,13,-83,50.00
487,13,-83,50.00
486,13,-83,50.00
486,13,-83,50.00
486,13,-83,50.00
486,13,-83,50.00
485,13,-83,50.00
485,13,-83,50.00
485,13,-83,50.00
484,13,-83,50.00
484,13,-83,50.00
484,13,-83,50.00
483,13,-83,50.00
483,13,-83,50.00
483,13,91,50.00
482,18,91,50.00
482,18,91,50.00
481,18,91,50.00
481,18,91,50.00
481,18,91,50.00
481,18,91,50.00
481,18,91,50.00
480,18,91,50.00
480,18,91,50.00
480,18,91,50.00
480,18,91,50.00
480,18,91,50.00
480,18,91,50.00
480,18,91,50.00
480,18,91,50.00
481,18,91,50.00
481,18,91,50.00
481,18,91,50.00
481,18,91,50.00
482,18,91,50.00
482,18,91,50.00
482,18,91,50.00
483,18,91,50.00
483,18,91,50.00
483,18,91,50.00
484,18,91,50.00
484,18,91,50.00
484,18,91,50.00
485,18,91,50.00
485,18,91,50.00
486,18,91,50.00
486,18,91,50.00
486,18,91,50.00
487,18,91,50.00
487,13,26,50.00
488,13,26,50.00
488,13,26,50.00
489,13,26,50.00
489,13,26,50.00
490,13,26,50.00
490,13,26,50.00
490,13,26,50.00
491,13,26,50.00
491,13,26,50.00
491,13,26,50.00
492,13,26,50.00
492,13,26,50.00
493,13,26,50.00
493,13,26,50.00
493,13,26,50.00
493,13,26,50.00
494,13,26,50.00
494,13,26,50.00
494,13,26,50.00
495,13,26,50.00
495,13,26,50.00
495,13,26,50.00
495,13,26,50.00
496,13,26,50.00
496,13,26,50.00
496,13,26,50.00
496,13,26,50.00
497,13,26,50.00
497,13,26,50.00
497,13,26,50.00
497,13,26,50.00
497,13,26,50.00
498,13,26,50.00
498,13,26,0.00
498,2,-49,0.00
498,2,-49,0.00
498,2,-49,0.00
499,2,-49,0.00
499,2,-49,0.00
499,2,-49,0.00
499,2,-49,0.00
499,2,-49,0.00
499,2,-49,0.00
499,2,-49,0.00
499,2,-49,0.00
499,2,-49,0.00
499,2,-49,0.00
499,2,-49,0.00
498,2,-49,0.00
498,2,-49,0.00
498,2,-49,0.00
498,2,-49,0.00
498,2,-49,0.00
498,2,-49,0.00
498,2,-49,0.00
498,2,-49,0.00
498,2,-49,0.00
497,2,-49,0.00
497,2,-49,0.00
497,2,-49,0.00
497,2,-49,0.00
497,2,-49,0.00
497,2,-49,0.00
496,2,-49,0.00
496,2,-49,0.00
496,2,-49,0.00
496,2,-49,0.00
496,2,-49,0.00
496,2,-49,0.00
495,2,-49,0.00
495,2,31,5.00
495,5,31,5.00
495,5,31,5.00
495,5,31,5.00
494,5,31,5.00
494,5,31,5.00
494,5,31,5.00
494,5,31,5.00
494,5,31,5.00
494,5,31,5.00
494,5,31,5.00
494,5,31,5.00
494,5,31,5.00
494,5,31,5.00
494,5,31,5.00
494,5,31,5.00
494,5,31,5.00
495,5,31,5.00
495,5,31,5.00
495,5,31,5.00
495,5,31,5.00
495,5,31,5.00
495,5,31,5.00
495,5,31,5.00
495,5,31,5.00
495,5,31,5.00
495,5,31,5.00
495,5,31,5.00
495,5,31,5.00
495,5,31,5.00
496,5,31,5.00
496,5,31,5.00
496,5,31,5.00
496,5,31,5.00
496,5,31,5.00
496,5,31,5.00
496,5,31,5.00
496,5,31,5.00
496,5,31,5.00
497,5,31,8.00
497,3,1,8.00
497,3,1,8.00
497,3,1,8.00
497,3,1,8.00
497,3,1,8.00
497,3,1,8.00
497,3,1,8.00
497,3,1,8.00
498,3,1,8.00
498,3,1,8.00
498,3,1,8.00
498,3,1,8.00
498,3,1,8.00
498,3,1,8.00
498,3,1,8.00
498,3,1,8.00
498,3,1,8.00
498,3,1,8.00
498,3,1,8.00
498,3,1,8.00
498,3,1,8.00
498,3,1,8.00
498,3,1,8.00
498,3,1,8.00
498,3,1,8.00
499,3,1,8.00
499,3,1,8.00
499,3,1,8.00
499,3,1,8.00
499,3,1,8.00
499,3,1,8.00
499,3,1,8.00
499,3,1,8.00
499,3,1,8.00
499,3,1,8.00
499,3,1,8.00
499,3,1,8.00
499,3,1,8.00
499,3,1,8.00
499,3,1,8.00
499,3,1,8.00
499,3,1,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,-7,0.00
499,1,3,0.00
499,1,3,0.00
499,1,3,0.00
499,1,3,0.00
499,1,3,0.00
