
234,269,255,50.00
236,269,255,50.00
239,269,255,50.00
242,269,255,50.00
244,269,255,50.00
247,269,255,50.00
249,269,255,50.00
252,269,255,50.00
254,269,255,50.00
257,269,255,50.00
259,269,255,50.00
262,269,255,50.00
264,269,255,50.00
267,269,255,50.00
270,269,255,50.00
272,269,255,50.00
275,269,255,50.00
277,269,255,50.00
280,269,255,50.00
283,269,255,50.00
285,269,255,50.00
288,269,255,50.00
290,269,255,50.00
293,269,255,50.00
296,269,255,50.00
298,269,255,50.00
301,269,255,50.00
303,269,255,50.00
306,269,255,50.00
309,269,255,50.00
311,189,255,50.00
314,189,255,50.00
316,189,255,50.00
319,189,255,50.00
322,189,255,50.00
324,189,255,50.00
327,189,255,50.00
330,189,255,50.00
332,189,255,50.00
335,189,255,50.00
338,189,255,50.00
340,189,255,50.00
343,189,255,50.00
346,189,255,50.00
348,189,255,50.00
351,189,255,50.00
353,189,255,50.00
356,189,255,50.00
359,189,255,50.00
361,189,255,50.00
364,189,255,50.00
367,189,255,50.00
369,189,255,50.00
372,189,255,50.00
375,189,255,50.00
377,189,255,50.00
380,189,255,50.00
383,189,255,50.00
385,189,255,50.00
388,189,255,50.00
391,189,255,50.00
393,107,255,50.00
396,107,255,50.00
399,107,255,50.00
402,107,255,50.00
404,107,255,50.00
407,107,255,50.00
410,107,255,50.00
412,107,255,50.00
415,107,255,50.00
417,107,255,50.00
420,107,255,50.00
423,107,255,50.00
426,107,255,50.00
428,107,255,50.00
431,107,255,50.00
434,107,255,50.00
436,107,255,50.00
439,107,255,50.00
442,107,255,50.00
444,107,255,50.00
447,107,255,50.00
450,107,255,50.00
453,107,255,50.00
455,107,255,50.00
458,107,255,50.00
461,107,255,50.00
463,107,255,50.00
466,107,255,50.00
469,107,255,50.00
471,107,255,50.00
474,107,255,50.00
477,24,-330,50.00
480,24,-330,50.00
482,24,-330,50.00
485,24,-330,50.00
487,24,-330,50.00
490,24,-330,50.00
492,24,-330,50.00
495,24,-330,50.00
497,24,-330,50.00
499,24,-330,50.00
502,24,-330,50.00
504,24,-330,50.00
506,24,-330,50.00
508,24,-330,50.00
511,24,-330,50.00
513,24,-330,50.00
515,24,-330,50.00
517,24,-330,50.00
519,24,-330,50.00
521,24,-330,50.00
523,24,-330,50.00
525,24,-330,50.00
527,24,-330,50.00
529,24,-330,50.00
531,24,-330,50.00
532,24,-330,50.00
534,24,-330,50.00
536,24,-330,50.00
537,24,-330,50.00
539,24,-330,50.00
541,24,-330,50.00
543,-42,-454,8.00
544,-42,-454,8.00
545,-42,-454,8.00
547,-42,-454,8.00
548,-42,-454,8.00
550,-42,-454,8.00
551,-42,-454,8.00
552,-42,-454,8.00
554,-42,-454,8.00
555,-42,-454,8.00
556,-42,-454,8.00
557,-42,-454,8.00
558,-42,-454,8.00
560,-42,-454,8.00
561,-42,-454,8.00
562,-42,-454,8.00
563,-42,-454,8.00
564,-42,-454,8.00
565,-42,-454,8.00
566,-42,-454,8.00
567,-42,-454,8.00
568,-42,-454,8.00
569,-42,-454,8.00
569,-42,-454,8.00
570,-42,-454,8.00
571,-42,-454,8.00
572,-42,-454,8.00
572,-42,-454,8.00
573,-42,-454,8.00
574,-42,-454,8.00
574,-42,-454,8.00
575,-75,-402,-50.00
576,-75,-402,-50.00
576,-75,-402,-50.00
577,-75,-402,-50.00
577,-75,-402,-50.00
578,-75,-402,-50.00
578,-75,-402,-50.00
579,-75,-402,-50.00
579,-75,-402,-50.00
579,-75,-402,-50.00
579,-75,-402,-50.00
580,-75,-402,-50.00
580,-75,-402,-50.00
580,-75,-402,-50.00
580,-75,-402,-50.00
580,-75,-402,-50.00
580,-75,-402,-50.00
580,-75,-402,-50.00
580,-75,-402,-50.00
580,-75,-402,-50.00
580,-75,-402,-50.00
580,-75,-402,-50.00
580,-75,-402,-50.00
579,-75,-402,-50.00
579,-75,-402,-50.00
578,-75,-402,-50.00
578,-75,-402,-50.00
577,-75,-402,-50.00
576,-76,-245,-50.00
575,-76,-245,-50.00
574,-76,-245,-50.00
574,-76,-245,-50.00
573,-76,-245,-50.00
572,-76,-245,-50.00
571,-76,-245,-50.00
570,-76,-245,-50.00
569,-76,-245,-50.00
567,-76,-245,-50.00
566,-76,-245,-50.00
565,-76,-245,-50.00
563,-76,-245,-50.00
562,-76,-245,-50.00
561,-76,-245,-50.00
559,-76,-245,-50.00
558,-76,-245,-50.00
556,-76,-245,-50.00
555,-76,-245,-50.00
553,-76,-245,-50.00
551,-76,-245,-50.00
550,-76,-245,-50.00
548,-76,-245,-50.00
546,-76,-245,-50.00
545,-76,-245,-50.00
543,-76,-245,-50.00
541,-76,-245,-50.00
539,-76,-245,-50.00
537,-38,63,-50.00
535,-38,63,-50.00
534,-38,63,-50.00
533,-38,63,-50.00
531,-38,63,-50.00
530,-38,63,-50.00
529,-38,63,-50.00
528,-38,63,-50.00
526,-38,63,-50.00
525,-38,63,-50.00
524,-38,63,-50.00
523,-38,63,-50.00
523,-38,63,-50.00
522,-38,63,-50.00
521,-38,63,-50.00
521,-38,63,-50.00
520,-38,63,-50.00
520,-38,63,-50.00
519,-38,63,-50.00
519,-38,63,-50.00
518,-38,63,-50.00
518,-38,63,-50.00
518,-38,63,-50.00
518,-38,63,-50.00
517,-38,63,-50.00
517,-38,63,-50.00
517,-38,63,-50.00
517,-38,63,-50.00
517,-38,63,-50.00
517,-38,63,-50.00
517,-38,63,-50.00
517,-17,41,-50.00
517,-17,41,-50.00
517,-17,41,-50.00
517,-17,41,-50.00
517,-17,41,-50.00
517,-17,41,-50.00
517,-17,41,-50.00
517,-17,41,-50.00
517,-17,41,-50.00
517,-17,41,-50.00
517,-17,41,-50.00
517,-17,41,-50.00
517,-17,41,-50.00
517,-17,41,-50.00
517,-17,41,-50.00
517,-17,41,-50.00
518,-17,41,-50.00
518,-17,41,-50.00
518,-17,41,-50.00
518,-17,41,-50.00
518,-17,41,-50.00
518,-17,41,-50.00
518,-17,41,-50.00
518,-17,41,-50.00
518,-17,41,-50.00
518,-17,41,-50.00
519,-17,41,-50.00
519,-17,41,-50.00
519,-17,41,-50.00
519,-17,41,-50.00
519,-17,41,-50.00
520,-19,-79,-50.00
520,-19,-79,-50.00
520,-19,-79,-50.00
520,-19,-79,-50.00
520,-19,-79,-50.00
520,-19,-79,-50.00
520,-19,-79,-50.00
519,-19,-79,-50.00
519,-19,-79,-50.00
519,-19,-79,-50.00
519,-19,-79,-50.00
519,-19,-79,-50.00
519,-19,-79,-50.00
519,-19,-79,-50.00
518,-19,-79,-50.00
518,-19,-79,-50.00
518,-19,-79,-50.00
518,-19,-79,-50.00
517,-19,-79,-50.00
517,-19,-79,-50.00
517,-19,-79,-50.00
516,-19,-79,-50.00
516,-19,-79,-50.00
515,-19,-79,-50.00
515,-19,-79,-50.00
515,-19,-79,-50.00
514,-19,-79,-50.00
514,-19,-79,-50.00
513,-19,-79,-50.00
513,-13,-21,-50.00
512,-13,-21,-50.00
512,-13,-21,-50.00
511,-13,-21,-50.00
511,-13,-21,-50.00
511,-13,-21,-50.00
510,-13,-21,-50.00
510,-13,-21,-50.00
510,-13,-21,-50.00
509,-13,-21,-50.00
509,-13,-21,-50.00
509,-13,-21,-50.00
508,-13,-21,-50.00
508,-13,-21,-50.00
508,-13,-21,-50.00
508,-13,-21,-50.00
507,-13,-21,-50.00
507,-13,-21,-50.00
507,-13,-21,-50.00
507,-13,-21,-50.00
506,-13,-21,-50.00
506,-13,-21,-50.00
506,-13,-21,-50.00
506,-13,-21,-50.00
506,-13,-21,-50.00
505,-13,-21,-50.00
505,-13,-21,-50.00
505,-13,-21,-50.00
505,-13,-21,-50.00
504,-13,-21,-50.00
504,-4,20,-50.00
504,-4,20,-50.00
504,-4,20,-50.00
504,-4,20,-50.00
504,-4,20,-50.00
504,-4,20,-50.00
503,-4,20,-50.00
503,-4,20,-50.00
503,-4,20,-50.00
503,-4,20,-50.00
503,-4,20,-50.00
503,-4,20,-50.00
503,-4,20,-50.00
503,-4,20,-50.00
503,-4,20,-50.00
503,-4,20,-50.00
503,-4,20,-50.00
503,-4,20,-50.00
503,-4,20,-50.00
503,-4,20,-50.00
503,-4,20,-50.00
503,-4,20,-50.00
503,-4,20,-50.00
503,-4,20,-50.00
503,-4,20,-50.00
503,-4,20,-50.00
503,-4,20,-50.00
503,-4,20,-50.00
503,-4,20,-50.00
503,-4,20,-50.00
503,-4,20,-50.00
503,-4,20,-50.00
503,-3,-16,-50.00
503,-3,-16,-50.00
503,-3,-16,-50.00
503,-3,-16,-50.00
503,-3,-16,-50.00
503,-3,-16,-50.00
503,-3,-16,-50.00
503,-3,-16,-50.00
503,-3,-16,-50.00
503,-3,-16,-50.00
503,-3,-16,-50.00
503,-3,-16,-50.00
503,-3,-16,-50.00
503,-3,-16,-50.00
503,-3,-16,-50.00
503,-3,-16,-50.00
503,-3,-16,-50.00
503,-3,-16,-50.00
503,-3,-16,-50.00
502,-3,-16,-50.00
502,-3,-16,-50.00
502,-3,-16,-50.00
502,-3,-16,-50.00
502,-3,-16,-50.00
502,-3,-16,-50.00
502,-3,-16,-50.00
502,-3,-16,-50.00
502,-3,-16,-50.00
502,-3,-16,-50.00
502,-3,-16,-50.00
502,-3,-16,-50.00
502,-2,-1,0.00
502,-2,-1,0.00
502,-2,-1,0.00
502,-2,-1,0.00
502,-2,-1,0.00
502,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-2,-1,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,2,0.00
501,-1,-3,0.00
501,-1,-3,0.00
501,-1,-3,0.00
501,-1,-3,0.00
501,-1,-3,0.00
501,-1,-3,0.00
501,-1,-3,0.00
501,-1,-3,0.00
501,-1,-3,0.00
501,-1,-3,0.00
501,-1,-3,0.00
501,-1,-3,0.00
501,-1,-3,0.00
501,-1,-3,0.00
501,-1,-3,0.00
501,-1,-3,0.00
501,-1,-3,0.00
501,-1,-3,0.00
501,-1,-3,0.00
501,-1,-3,0.00
501,-1,-3,0.00
501,-1,-3,0.00
501,-1,-3,0.00
501,-1,-3,0.00
501,-1,-3,0.00
501,-1,-3,0.00
501,-1,-3,0.00
501,-1,-3,0.00
501,-1,-3,0.00
